recommendationid,appid,game,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
110374512,10,Counter-Strike,turkish,ererererererererere,1645036426,1645036426,1,0,0,0.0,0,1,0,0,0,
110415805,10,Counter-Strike,latam,⠀ ⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⠛⠛⠛⠋⠉⠈⠉⠉⠉⠉⠛⠻⢿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⡿⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠛⢿⣿⣿⣿⣿ ⣿⣿⣿⣿⡏⣀⠀⠀⠀⠀⠀⠀⠀⣀⣤⣤⣤⣄⡀⠀⠀⠀⠀⠀⠀⠀⠙⢿⣿⣿ ⣿⣿⣿⢏⣴⣿⣷⠀⠀⠀⠀⠀⢾⣿⣿⣿⣿⣿⣿⡆⠀⠀⠀⠀⠀⠀⠀⠈⣿⣿ ⣿⣿⣟⣾⣿⡟⠁⠀⠀⠀⠀⠀⢀⣾⣿⣿⣿⣿⣿⣷⢢⠀⠀⠀⠀⠀⠀⠀⢸⣿ ⣿⣿⣿⣿⣟⠀⡴⠄⠀⠀⠀⠀⠀⠀⠙⠻⣿⣿⣿⣿⣷⣄⠀⠀⠀⠀⠀⠀⠀⣿ ⣿⣿⣿⠟⠻⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠶⢴⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⣿ ⣿⣁⡀⠀⠀⢰⢠⣦⠀⠀⠀⠀⠀⠀⠀⠀⢀⣼⣿⣿⣿⣿⣿⡄⠀⣴⣶⣿⡄⣿ ⣿⡋⠀⠀⠀⠎⢸⣿⡆⠀⠀⠀⠀⠀⠀⣴⣿⣿⣿⣿⣿⣿⣿⠗⢘⣿⣟⠛⠿⣼ ⣿⣿⠋⢀⡌⢰⣿⡿⢿⡀⠀⠀⠀⠀⠀⠙⠿⣿⣿⣿⣿⣿⡇⠀⢸⣿⣿⣧⢀⣼ ⣿⣿⣷⢻⠄⠘⠛⠋⠛⠃⠀⠀⠀⠀⠀⢿⣧⠈⠉⠙⠛⠋⠀⠀⠀⣿⣿⣿⣿⣿ ⣿⣿⣧⠀⠈⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠟⠀⠀⠀⠀⢀⢃⠀⠀⢸⣿⣿⣿⣿ ⣿⣿⡿⠀⠴⢗⣠⣤⣴⡶⠶⠖⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⡸⠀⣿⣿⣿⣿ ⣿⣿⣿⡀⢠⣾⣿⠏⠀⠠⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠛⠉⠀⣿⣿⣿⣿ ⣿⣿⣿⣧⠈⢹⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿ ⣿⣿⣿⣿⡄⠈⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣴⣾⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣦⣄⣀⣀⣀⣀⠀⠀⠀⠀⠘⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⡄⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠙⣿⣿⡟⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠁⠀⠀⠹⣿⠃⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡿⠛⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⢐⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⠿⠛⠉⠉⠁⠀⢻⣿⡇⠀⠀⠀⠀⠀⠀⢀⠈⣿⣿⡿⠉⠛⠛⠛⠉⠉ ⣿⡿⠋⠁⠀⠀⢀⣀⣠⡴⣸⣿⣇⡄⠀⠀⠀⠀⢀⡿⠄⠙⠛⠀⣀⣠⣤⣤⠄,1645096012,1645096012,1,0,0,0.0,0,1,0,0,0,
110423240,10,Counter-Strike,schinese,[h1]游戏类型：反恐精英系列/第一人称射击/多人竞技/爷青回[/h1] [b]总体推荐程度 ：⭐⭐⭐⭐⭐（8/10，经典FPS，童年的经典）  支持平台：PC 萌新上手难度 ：⭐（都是自己人联机，有什么难度？）  可游玩时长 ：⭐⭐⭐⭐⭐（想玩多久玩多久）  联机适配度 ：⭐⭐⭐⭐（学校机房联机yyds）  剧情 ：⭐（就是来玩多人的）  玩法 ：⭐⭐⭐（经典的玩法）  画面及配乐 ：⭐⭐（毕竟很老的游戏了）  [u]性价比和版本推荐：情怀无价，直接经典版入手。[/u][/b] [h1]这波啊，这波是究极爷青回——[/h1] 这是一款无与伦比的游戏，它不同于任何大作，从小我们每个人（至少很大一部分人）就接触过它，学校机房，门前网吧，还是以前家里的那台破台式机，桌面上总是少不了的一款游戏——反恐精英。今天就来讲一讲这一款爷青回的游戏——反恐精英——我们所熟知的CS。 [h1]童年的又一波回忆，儿时的超级联机之宝——[/h1] 相信每一个90后00后的男生（当然也有一部分女生），童年里都有过与好朋友联机CS的经历。我小时候接触的第一款多人联机射击游戏，相信许多人都有过这么一段时光——学校信息课，冲到学校机房，拿出U盘，里面有着早就准备好的CS（当然是盗版，现在终于来补票了），和自己的小伙伴们联机开黑，不亦乐乎！每周一节或者两节的信息课，总共也就这么一点盼头。那个时候兄弟们每次等着打CS等的心里面痒痒的，在上课的时候坐立不安，就等着那下课的一声铃响，冲出教室，跑到机房与朋友们联机对决。那时候的战斗，即使是屡战屡败，仍旧津津有味，愈战愈勇，一节课上厮杀的你来我往，有模有样。那个时候的我们，才能真正享受到本作的真正乐趣。 [h1]回不去的过去，找不回的CS——[/h1] 过去那种和同学们一起玩，那种虐杀的畅快，即使现在玩多少遍FPS多人也找不回来了。我们已经长大成人，却失去了那些曾经所拥有过的美好的东西，如今再回头，已经难寻前日欢乐了。现在重温这款儿时经典，再次以后我会开一个系列，专门来讲许多经典老游戏，找回童年的那些美好的回忆。 [hr][/hr] 喜欢我们的评测，就点击此处加入我们吧。 ↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓ [u][b][url=https://steamcommunity.com/groups/njwelcome] 建康游赏家（宁游赏）欢迎各位新人加入 [/url][/b][/u],1645104924,1661679746,1,12,1,0.602649033069611,0,1,0,0,0,
110426822,10,Counter-Strike,brazilian,Topem,1645108712,1645108712,1,0,0,0.0,0,1,0,0,0,
110452746,10,Counter-Strike,spanish,El mejor juego,1645134714,1645134714,1,0,0,0.0,0,0,0,0,0,
110463070,10,Counter-Strike,spanish,LO MEJOR,1645148476,1645148476,1,1,0,0.523809552192688,0,1,0,0,0,
110483374,10,Counter-Strike,polish,Giga      =^.^=,1645181080,1645181080,1,0,0,0.0,0,0,0,0,0,
110485929,10,Counter-Strike,brazilian,muito bom !!,1645184789,1645184789,1,0,0,0.0,0,0,0,0,0,
110514359,10,Counter-Strike,russian,Всегда убивал всех а теперь в ряльной жизни),1645215950,1645215950,1,1,0,0.523809552192688,0,0,0,0,0,
110516523,10,Counter-Strike,russian,Жёстко репрессировал заводское быдло на пабчике.,1645218323,1645218323,1,9,0,0.538467943668365,2,1,0,0,0,
110526539,10,Counter-Strike,romanian,CE-L MAI FRUMOS JOC!!,1645230702,1645230702,1,3,0,0.545454561710358,0,1,0,0,0,
110557602,10,Counter-Strike,russian,just cool,1645275318,1645275318,1,0,0,0.0,0,1,0,0,0,
110578465,10,Counter-Strike,brazilian,preciso dizer? é cs,1645296096,1645296096,1,0,0,0.0,0,1,0,0,0,
110599303,10,Counter-Strike,spanish,Inoxidable!,1645320129,1645320129,1,0,0,0.0,0,0,0,0,0,
110616171,10,Counter-Strike,russian,Тут нет матчмейкинга с сильверами,1645345345,1645345345,1,0,0,0.485436886548996,0,1,0,0,0,
110636238,10,Counter-Strike,russian,Игра очень классная не смотря на графику . Жаль что пока не научился стрелять (СОВЕТУЮ ПОИГРАТЬ),1645369145,1645369145,1,0,0,0.0,0,0,0,0,0,
110641678,10,Counter-Strike,russian,игра классная сначало ломалса покупать или нет и купил,1645374605,1645374605,1,0,0,0.0,0,1,0,0,0,
110643393,10,Counter-Strike,spanish,jeje,1645376325,1645376325,1,0,0,0.0,0,0,0,0,0,
110653140,10,Counter-Strike,german,absolutely xDDDD,1645385864,1645385864,1,0,0,0.0,0,0,0,0,0,
110655326,10,Counter-Strike,czech,"Hra která bude u mě navždy v top 1, nahrál jsem deseti tisíce a tisíce hodin na nonsteam verzi, a stále mě baví, boužel už jí nehraje tolik hráčů (hlavně co se týče CZ/SK serverů) Tolik zábavy, zážitků, dobrých lidí které jsem potkal a zažil, tolik map které jsem hrál.. ACH! Counter strike 1.6 je prostě srdcovka!",1645387978,1683656954,1,0,0,0.0,0,1,0,0,0,
110662377,10,Counter-Strike,turkish,Yıllardır oynuyorum sadece steamde 2K saatim var nosteam ile birlikte ortalama 7-8K falan daha önce çok bırakıtm ama ister istemez tekrar başlıyor insan ,1645396138,1645396138,1,0,1,0.0,0,1,0,0,0,
110669271,10,Counter-Strike,russian,Игра класс,1645405736,1645405736,1,0,0,0.0,0,1,0,0,0,
110673726,10,Counter-Strike,brazilian,Pode passar mais 20 anos que esse jogo sempre vai ser um dos melhores !,1645412914,1645412914,1,0,0,0.0,0,1,0,0,0,
110679447,10,Counter-Strike,russian,Залетел на фасткап и считай та же ксго.,1645422775,1645422775,1,0,0,0.0,0,1,0,0,0,
110683499,10,Counter-Strike,russian,hueta pzd,1645430489,1645430489,1,2,0,0.545454561710358,0,1,0,0,0,
110689017,10,Counter-Strike,english,"only good part about this game is the movement, everything else sucks just play global offensive",1645440909,1645440909,0,0,1,0.425810128450394,0,1,0,0,0,
110706119,10,Counter-Strike,russian,Крутые стрелялки по сети с крутым экшоном,1645462650,1645462650,1,0,1,0.0,0,1,0,0,0,
110715697,10,Counter-Strike,polish,Kurwa Mać,1645472850,1645472850,1,0,0,0.0,0,0,1,0,0,
110717536,10,Counter-Strike,russian,игре легенда,1645474958,1645474958,1,1,0,0.523809552192688,0,1,1,0,0,
110739562,10,Counter-Strike,german,carsi is back,1645489782,1645489782,1,0,0,0.0,0,1,0,0,0,
110743130,10,Counter-Strike,brazilian,"jogo nostalgico de fps, lembro das noites em claro nos curujoes em 2005/06 era feliz e nao sabia  ",1645495080,1645495080,1,8,0,0.61904764175415,0,1,0,0,0,
110771829,10,Counter-Strike,russian,"Игра, которая до сих пор остается культовой",1645541639,1645541639,1,0,0,0.0,0,1,0,0,0,
110784059,10,Counter-Strike,english,classic boooiiiiii,1645555519,1645555519,1,0,0,0.0,0,1,0,0,0,
110796815,10,Counter-Strike,brazilian,Fantástico relembrar da minha infância!.,1645572157,1645572157,1,0,0,0.0,0,1,0,0,0,
110799683,10,Counter-Strike,english,Probably the best competitive game of all time,1645576736,1645576736,1,0,0,0.0,0,0,0,0,0,
110833612,10,Counter-Strike,schinese,简简单单的快乐。小时候的简单快乐，现在补档再来。,1645632334,1645632334,1,0,0,0.0,0,1,0,0,0,
110835723,10,Counter-Strike,russian,да ебал я в рот эту хуйню,1645634907,1645634907,0,0,0,0.0,0,1,0,0,0,
110846480,10,Counter-Strike,russian,З ДІДОМ ЄБАШУ,1645647355,1645647355,1,0,0,0.0,0,1,0,0,0,
110847622,10,Counter-Strike,russian,классика бессмертна,1645648680,1645648680,1,0,0,0.0,1,1,0,0,0,
110861574,10,Counter-Strike,portuguese,muito bom jogo!!,1645670507,1645670507,1,1,0,0.523809552192688,0,0,0,0,0,
110873227,10,Counter-Strike,russian,балдёж ,1645694288,1645694288,1,6,1,0.584664523601532,0,1,0,0,0,
110898542,10,Counter-Strike,russian,"хз, не играл.",1645732100,1645732100,1,0,0,0.0,0,1,0,0,0,
110993656,10,Counter-Strike,english,cyganski,1645809033,1645809033,1,0,0,0.0,0,0,0,0,0,
111106672,10,Counter-Strike,polish,gra ktora nas uczy jezyka rosyjskiego,1645909375,1645909375,1,0,0,0.0,0,1,0,0,0,
111108930,10,Counter-Strike,french,good game gg,1645911446,1645911446,1,0,0,0.0,0,1,0,0,0,
111111494,10,Counter-Strike,russian,"Кс го на ее фоне - кусок собачьего г*вна! Спросите почему? Потому что это игра вышла в 1998 году и в то время мир не видел похожих игр, ну или они на фоне кс 1.6 были полным г*вном. В то время она была классной, но сейчас играть в это и получать удовольствие будет разве что де*енерат. Кс го это полная копия этой игры, такое же старье с текстурками получше... Но сейчас они тоже выглядят как старый обо*саный носок. А, забыл сказать, что там добавили коктейль молотова, отвлекающую гранату, пару фармганов и пистолетов. Еще соревновательный режим, из за которого она и покупается. Е*ать обнова подъехала! Я возможно что то забыл, но факт остается фактом, что кс го это по сути ремастер кс 1.6, тоесть игра с механикой и задумкой 1998 года. И вот возникает главный вопрос: Почему в этом мире до сих пор полным полно дегенератов играющих в кс го? Ладно еще кс 1.6, люди заходят туда понастальгировать, но кс го сейчас очень популярная онлайн игра. Можете себе представить, что кто то даже донатит в эту помойку, мне жаль этих людей, потому что у них нет мозга. К кс 1.6 у меня нет абсолютно никаких претензий, это игра из 90-х и в то время у людей попросту не было возможности сыграть во что то лучше... Но кс го это определенно кусок собачьего г*вна!! Про соурс ничего писать не буду, так как мало знаком с этой игрой. Цель данного обзора обо*рать кс го! Мне важно, чтобы меня услышал хотя бы один человек, хотя бы один! Удаляйте кс го на*уй со своего компьютера, это игра не стоит вашего внимания, как геймера! Это 100%. Сейчас есть столько замечательных шутеров, что глаза разбегаются... Вот например: бателфилд 4... Почему именно она? Потому что это игра 2013 года, а кс го вышла на год раньше (в 2012), но при этом батла выше кс го на 10 голов во всем, за счет огромного количества возможностей. Чего в ней только нету, в отличии от кс, в которой есть два плента А и Б, которые совпадают с количеством хромосом даунов, играющих в это г*вно, и пачка. П*здец какое разнообразие (Нет, полное г*вно). И того мы имеем: Кс 1.6 отличная игра для своего времени, а кс го это полный провал и позор, созданный рукой человечества!",1645913855,1645914521,1,0,0,0.0,0,1,0,0,0,
111127839,10,Counter-Strike,russian,классик,1645931829,1645931829,1,0,0,0.0,0,1,0,0,0,
111127908,10,Counter-Strike,schinese,玩CSGO有100小时了cs1.6放到现在还好玩。,1645931906,1645931906,1,1,0,0.496183186769485,0,1,0,0,0,
111136263,10,Counter-Strike,russian,пушка гонка даже больше чем го нраивтьтся ,1645941261,1645941261,1,0,1,0.0,0,1,0,0,0,
111144000,10,Counter-Strike,turkish,mf halk ve ilişkiler ,1645950083,1645950083,1,0,0,0.0,0,1,1,0,0,
111144745,10,Counter-Strike,russian,Хорошая игра.АК-47 очень сложен в освоении. Для игроков совет играть в команде т.к одному играть сложно,1645950963,1645950963,1,0,0,0.0,0,0,0,0,0,
111154234,10,Counter-Strike,russian,So good,1645961143,1645961143,1,0,0,0.0,0,1,1,0,0,
111236562,10,Counter-Strike,spanish,god huego,1646054980,1646055139,1,1,0,0.523809552192688,0,1,0,0,0,
111248344,10,Counter-Strike,turkish,Okulda bilişim dersinde arkadaşlarla oynadığımız oyun beğenmeyen ÇEMBER DAİREDİR.(buradan bilişim dersinde oyunda ölüyom diye ağlayan arkadaşlarımın a**** k*ym oynayamıyorsan başkasına sal aq birsürü oynamayı bekleyen adamlar var >:( ),1646067608,1646067608,1,1,0,0.514285683631897,0,1,0,0,0,
111251076,10,Counter-Strike,russian,... ,1646070568,1646070568,1,0,0,0.0,0,1,0,0,0,
111251195,10,Counter-Strike,english,heeeeeeeeeeeey,1646070684,1646070684,1,0,0,0.0,0,0,0,0,0,
111258808,10,Counter-Strike,english,Old but Gold...,1646078924,1646078924,1,0,0,0.0,0,0,0,0,0,
111269811,10,Counter-Strike,english,"This game is a core memory. Played countless hours non-steam, countless lan parties, lan matches, local lan tournaments. The game is a bliss, once you figure the basics out. The bhops are crisp in 1.6 physics not so much in its successor GO. The unique feature wall bang is reserved to this game alone. All the different server and different mods, gungame, deathmatch, nightcrawler, zombies, base builder, surf and countless I can't recall atm. The maps are engraved in da brain dd2, inferno, aztec, nuke, cobble, italy, office, fy_snow, fy_poolday, afk_6killer. Used to play this on win 95 on pentium 3. CS 1.6, Condition Zero, Source, Go, is a generational emotion.",1646092993,1646092993,1,0,0,0.0,0,0,0,0,0,
111272488,10,Counter-Strike,brazilian,fire in the rola,1646096529,1646096529,1,0,0,0.0,0,1,0,0,0,
111329980,10,Counter-Strike,english,My childhood game. Still love it,1646167652,1646167652,1,0,0,0.0,0,1,0,0,0,
111333011,10,Counter-Strike,turkish,dünyanın en iyi oyunu amq,1646170900,1646170900,1,0,0,0.0,0,1,0,0,0,
111345596,10,Counter-Strike,polish,"Es sin dudas, uno de los mejores juegos shooter que existieron. Lo jugaba al no-steam y por eso tengo poco tiempo de juego, pero la verdad, si te querés comprar un buen juego para boludear y que no pida mucho, este es de las mejores elecciones. jslsj escribía re serio",1646186241,1646186241,1,0,0,0.0,0,1,0,0,0,
111358729,10,Counter-Strike,spanish,muy bueno recomendable,1646201961,1646201961,1,1,0,0.523809552192688,0,1,0,0,0,
111360584,10,Counter-Strike,spanish,En este juego encontré altas horas de diversión y amistad. Sin duda un gran juego! ,1646204617,1646204617,1,0,0,0.0,0,1,0,0,0,
111361177,10,Counter-Strike,english,A top game of my childhood! :) 10/10,1646205513,1646205513,1,0,0,0.0,0,1,0,0,0,
111373396,10,Counter-Strike,english,GRAND,1646222356,1646222356,1,0,0,0.0,0,0,0,0,0,
111382065,10,Counter-Strike,english,My Childhood :),1646231767,1646231767,1,0,0,0.0,0,1,0,0,0,
111382235,10,Counter-Strike,tchinese,回味還可以,1646231940,1646231940,1,0,0,0.0,0,1,0,0,0,
111382934,10,Counter-Strike,brazilian,o melhor jogo de fps já criado,1646232555,1646232555,1,0,0,0.0,0,0,0,0,0,
111388488,10,Counter-Strike,english,why i get some black lines when i open it on open gl,1646237918,1646237918,0,0,0,0.0,0,1,0,0,0,
111392547,10,Counter-Strike,russian,Ігра дитинства - топ!,1646241875,1646241875,1,0,0,0.0,0,1,0,0,0,
111475568,10,Counter-Strike,german,beste wo gibt,1646345438,1646345438,1,0,0,0.0,0,0,0,0,0,
111535164,10,Counter-Strike,polish,SUPER JEST,1646418100,1646418100,1,0,0,0.0,0,1,1,0,0,
111567854,10,Counter-Strike,schinese,hhhh  ,1646454616,1646454616,1,0,0,0.0,0,1,0,0,0,
111597022,10,Counter-Strike,russian,10 Дедов из 10,1646487106,1646487106,1,0,1,0.0,0,1,0,0,0,
111598847,10,Counter-Strike,russian,"Играю за спецназа, и реально представляю что я должен не допустить чтоб эти злые террористы не взорвали мой любимый район даст 2, это моя родина и мой долг её защищать.  А так же в офисе я должен спасать работников которые попали как заложники к террористам.  Вообщем очень атмосферная игра.",1646488716,1646488716,1,0,0,0.0,0,1,0,0,0,
111608416,10,Counter-Strike,english,dead asia players,1646496812,1646496812,1,0,0,0.0,0,1,0,0,0,
111638250,10,Counter-Strike,spanish,el mejor juego de mi infancia desde que lo empese a jugar desde el 2002,1646526767,1646526767,1,0,0,0.0,0,1,0,0,0,
111641921,10,Counter-Strike,brazilian,Mais de duas décadas de sucesso! :),1646531632,1646531632,1,6,0,0.603960394859314,0,1,0,0,0,
111676497,10,Counter-Strike,turkish,"Çocukluğumun oyunu. Çoğu AAA oyunu oynamış, farklı indie oyunları denemiş ve kendim de oyunlar yapmış olsam da gerek dinamikleri, gerek anısıyla muazzam bir oyun benim için.",1646573398,1646573398,1,0,0,0.0,0,1,0,0,0,
111709238,10,Counter-Strike,spanish,Buenisimo!,1646606322,1646606322,1,1,0,0.523809552192688,0,1,0,0,0,
111789845,10,Counter-Strike,english,легенда спасибо за детство,1646724463,1646724463,1,0,0,0.0,0,1,0,0,0,
111808778,10,Counter-Strike,schinese,  永远的神    经典永存,1646752906,1646752906,1,0,0,0.0,0,1,0,0,0,
111822921,10,Counter-Strike,russian,добро пожаловать на сервер БОЛЬШИЕ СИСЬКИ 18+,1646770144,1650984469,1,1,0,0.523809552192688,0,1,0,0,0,
111832944,10,Counter-Strike,spanish,"Si no eres de este planeta tal vez no conozcas el cs.16, una obra maestra, no tengo palabras suficientes para describir este hermoso juego, si lo tienes pirata debes darle la oportunidad y comprarlo, los servidores están llenos de gente jugando, pillalo en oferta junto con el valve pack, es una compra muy inteligente  ---Gráficos--- ☐ Obra maestra ☐ Hermoso ☐ Decente ☑ Un poco malo ☐ Horrible ☐ Es un juego en donde los gráficos no importan  ---Duración de juego--- ☑ Infinito ☐ Mas de 200 horas (por misiones secundarias) ☐ Mas de 200 horas ☐ 100 horas (por misiones secundarias) ☐ 100 horas ☐ 50 horas ☐ 20 horas ☐ Menos de 10 horas  ---Música, Fondo--- ☐ Excelente ☐ Muy bueno ☑ Decente ☐ Un poco malo ☐ Horrible  ---Requerimientos de PC--- ☑ Muy poco (Ej: Counter Strike 1.6) ☐ Mínimo (Ej: killing floor, hollow knight) ☐ Decente (Ej: Call of duty 4, Borderlands 2) ☐ Mucho (Ej: batman arkham knight,GTA V) ☐ Demasiado (Ej: Battlefield 4, rust, PlayerUnknown's Battlegrounds)  ---Dificultad--- ☐ Muy fácil ☐ Fácil ☑ No tan difícil ☐ Dificil ☐ Muy dificil ☐ Muy dificil en dificultades altas  ---Historia--- ☑ No tiene ☐ Muy mala ☐ Un poco mal ☐ Decente ☐ Bastante buena ☐ Extremadamente buena  ---{Bugs}--- ☐ No tiene ☑ Pocos ☐ Muchos ☐ Injugable",1646784302,1646784302,1,17,0,0.65718400478363,3,1,0,0,0,
111856526,10,Counter-Strike,turkish,satın almayın bence neyse,1646826246,1646826246,1,0,0,0.0,0,0,0,0,0,
111861585,10,Counter-Strike,english,———————————No Headshots?——————————— ⠀⣞⢽⢪⢣⢣⢣⢫⡺⡵⣝⡮⣗⢷⢽⢽⢽⣮⡷⡽⣜⣜⢮⢺⣜⢷⢽⢝⡽⣝ ⠸⡸⠜⠕⠕⠁⢁⢇⢏⢽⢺⣪⡳⡝⣎⣏⢯⢞⡿⣟⣷⣳⢯⡷⣽⢽⢯⣳⣫⠇ ⠀⠀⢀⢀⢄⢬⢪⡪⡎⣆⡈⠚⠜⠕⠇⠗⠝⢕⢯⢫⣞⣯⣿⣻⡽⣏⢗⣗⠏⠀ ⠀⠪⡪⡪⣪⢪⢺⢸⢢⢓⢆⢤⢀⠀⠀⠀⠀⠈⢊⢞⡾⣿⡯⣏⢮⠷⠁⠀⠀ ⠀⠀⠀⠈⠊⠆⡃⠕⢕⢇⢇⢇⢇⢇⢏⢎⢎⢆⢄⠀⢑⣽⣿⢝⠲⠉⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⡿⠂⠠⠀⡇⢇⠕⢈⣀⠀⠁⠡⠣⡣⡫⣂⣿⠯⢪⠰⠂⠀⠀⠀⠀ ⠀⠀⠀⠀⡦⡙⡂⢀⢤⢣⠣⡈⣾⡃⠠⠄⠀⡄⢱⣌⣶⢏⢊⠂⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⢝⡲⣜⡮⡏⢎⢌⢂⠙⠢⠐⢀⢘⢵⣽⣿⡿⠁⠁⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠨⣺⡺⡕⡕⡱⡑⡆⡕⡅⡕⡜⡼⢽⡻⠏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⣼⣳⣫⣾⣵⣗⡵⡱⡡⢣⢑⢕⢜⢕⡝⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⣴⣿⣾⣿⣿⣿⡿⡽⡑⢌⠪⡢⡣⣣⡟⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⡟⡾⣿⢿⢿⢵⣽⣾⣼⣘⢸⢸⣞⡟⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠁⠇⠡⠩⡫⢿⣝⡻⡮⣒⢽⠋⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ——————————————————————————————,1646833880,1646833880,1,1,2,0.523809552192688,0,1,0,0,0,
111890445,10,Counter-Strike,spanish,5+9+,1646873315,1646873315,1,0,0,0.0,0,1,0,0,0,
111914838,10,Counter-Strike,russian,"Более чём живая легенда,феномен игровой индустрии запомнившийся нескольким поколениям. Про саму игру нет смысла рассказывать, её и так знают ВСЕ, в том числе те кто играми никогда не увлекался. Хочу лишь отметить очень уютное сообщество игроков, большая часть которого это люди 30+.Исходя и этого зайдя на паблик можно помимо игры получить приятное общение и услышать много жизненных историй и рассуждений.",1646915850,1646915850,1,0,0,0.0,0,1,0,0,0,
111927118,10,Counter-Strike,russian,"Я потратил на эту игру 13 лет своей жизни. Жалею ли я об утерянном времени на серверах? Нет, господа, это то, что будет освящать мои темные углы в памяти, то что никогда не забудется, то что будет вечно всегда.",1646930593,1646930593,1,76,7,0.858762502670288,1,1,0,0,0,
111928036,10,Counter-Strike,german,Komm von Freunde,1646931731,1646931731,1,1,0,0.523809552192688,0,1,0,0,0,
111930709,10,Counter-Strike,russian,имба имба имба имба имба имба имба имба имба имба имба имба имба ибма имба имба имба,1646934999,1646934999,1,0,0,0.0,0,1,0,0,0,
111937432,10,Counter-Strike,english,",ъ",1646943671,1646943671,1,0,0,0.0,0,0,0,0,0,
111959962,10,Counter-Strike,russian,"мне очень нравится данная игра, юграю 4 года)",1646980659,1646980659,1,0,0,0.0,0,1,0,0,0,
111979427,10,Counter-Strike,russian,ахуительно,1647012173,1647012173,1,0,0,0.0,0,1,0,0,0,
111983798,10,Counter-Strike,russian,все как в марио,1647017143,1647017143,1,0,0,0.0,0,1,0,0,0,
111991279,10,Counter-Strike,spanish,Un clásico ,1647026142,1647026142,1,0,0,0.0,0,1,0,0,0,
111997947,10,Counter-Strike,polish,Najlepszy cs jaki mogł być,1647034459,1647034459,1,0,0,0.0,0,1,0,0,0,
112004833,10,Counter-Strike,turkish,bestt,1647043877,1647043877,1,0,0,0.0,0,1,0,0,0,
112030596,10,Counter-Strike,turkish,Yıl 2070 olsa bile eskimeyecek oyunlardan..,1647081787,1669371722,1,0,0,0.0,0,1,0,0,0,
112056596,10,Counter-Strike,ukrainian,Це топ,1647110190,1647110190,1,1,0,0.523809552192688,0,0,0,0,0,
112057935,10,Counter-Strike,russian,nice gamee,1647111572,1647111572,1,0,0,0.0,0,1,0,0,0,
112060249,10,Counter-Strike,turkish,gardasım vallaha mukemmel oyunu alın,1647113939,1647113939,1,0,0,0.0,0,1,0,0,0,
112095034,10,Counter-Strike,english,"Hey bro wake up, it's 2000!",1647158804,1647158804,1,1,1,0.52173912525177,0,1,0,0,0,
